"","mean","se_mean","sd","10%","90%","n_eff","Rhat"
"phi[236]",0.75270528575,0.00227293019037324,0.157092354123428,0.5387967,0.9321879,4776.80927426952,0.999672762795549
"phi[237]",0.640452960275,0.00213881834225753,0.177964862211892,0.3979755,0.8705804,6923.42075325737,0.999754844836658
"phi[238]",0.808130718425,0.00220173523122863,0.147186465445218,0.6057083,0.9557649,4468.9507515184,1.00005398881676
"phi[239]",0.73287924820075,0.15440937112321,0.415271641421457,0.004444868,0.9953181,7.2329796066969,2.07344681860137
"phi[240]",0.5959288109,0.00559043517160368,0.318511752043232,0.1136258,0.9682079,3246.08352729287,1.00083051749671
"phi[241]",0.6780336914705,0.0362675273006011,0.421635175783118,0.01197133,0.9940838,135.156761782818,1.02519696794141
"phi[242]",0.33124010715,0.00342430526974288,0.2029257577625,0.1082951,0.6190274,3511.79700717004,1.00112584292836
"phi[243]",0.608126755375,0.00236011680724464,0.172009861810703,0.3821095,0.8400103,5311.77534213049,1.00024155008781
"phi[244]",0.4861396085,0.002614509598816,0.182484969496343,0.2645018,0.748839,4871.62350634136,1.00033583584233
"phi[245]",0.5767290777,0.00458714893880833,0.272919825922113,0.1745263,0.9080038,3539.8469775763,1.00139008766902
"phi[246]",0.761798191,0.00194774284325629,0.145369888761793,0.558699,0.933568,5570.39101560798,1.00049858869225
"phi[247]",0.55393040401,0.00219312229868831,0.160714967518908,0.3520386,0.7740902,5370.15657565307,1.00033268452473
"phi[248]",0.5486497169475,0.00505519271097497,0.292381912486915,0.10802,0.9210486,3345.22684078308,1.0011726536748
"phi[249]",0.1784984892025,0.005712434895944,0.215323427558866,0.02498661,0.4607003,1420.82320612931,1.00280139126778
"phi[250]",0.6726854945875,0.0051639499200521,0.243768842714926,0.3523385,0.9551595,2228.39588291828,1.00145340531895
"phi[251]",0.567700791425,0.00261328533790185,0.203031504168122,0.2959097,0.8360268,6036.05517021413,0.999658376489758
"phi[252]",0.41935888756125,0.0101236041209725,0.342629527136803,0.02265541,0.9261012,1145.45825368027,1.01000327440868
"phi[253]",0.1885828553025,0.0097815908524038,0.279400879828944,0.01666188,0.7328947,815.899285159698,1.0110280656813
"phi[254]",0.7759679310725,0.0141513636590605,0.295444728939398,0.144013,0.9857069,435.868926766227,1.01133540700425
"phi[255]",0.553145737875,0.00476510393443221,0.274944390275331,0.1488713,0.898458,3329.23897970109,1.00045734785863
"phi[256]",0.634384536275,0.00227895297824366,0.185951007083338,0.3713651,0.8717942,6657.73248357092,1.00130939358516
"phi[257]",0.7658394374,0.00426941188038782,0.218134147886529,0.4382967,0.9646633,2610.42492081578,1.00137937872011
"phi[258]",0.545732031475,0.00263451776755838,0.184581351686492,0.3002376,0.7874328,4908.77787267492,0.999665930164286
"phi[259]",0.79729645175,0.00141003603757618,0.107688391710476,0.6495167,0.9289048,5832.80365037739,1.00125889487658
"phi[260]",0.87061234243625,0.0984411649615452,0.309403670063898,0.01585192,0.9986463,9.87864622412016,1.51409923895943
"phi[261]",0.37968780045,0.00291434893961841,0.199209260978949,0.1494838,0.6750807,4672.35626430366,0.99955810861273
"phi[262]",0.576088098975,0.00199131788604958,0.144040895631535,0.3950295,0.7615555,5232.27349728662,1.00055877204365
"phi[263]",0.5543862145425,0.00438267817326058,0.26733259841999,0.1857705,0.91465,3720.70019890862,1.00056397741173
"phi[264]",0.64139696715,0.00208642204974227,0.166361520794524,0.4170908,0.8575353,6357.72056785888,0.999947947521288
"phi[265]",0.734410605975,0.00447925509408139,0.19847904413241,0.4473797,0.9237305,1963.440418357,1.000807752936
"phi[266]",0.7320196335875,0.00653895380056463,0.220742210144346,0.4399823,0.9508091,1139.60470900832,1.00297499981853
"phi[267]",0.84730754580545,0.115988869976311,0.33035135521046,0.008510817,0.9975992,8.11184326741271,2.27939631343095
"phi[268]",0.3022080644,0.00297567856998982,0.163314374686821,0.1306446,0.5261364,3012.15135169369,0.999921460929578
"phi[269]",0.76225490369,0.00601202630138437,0.255135385073161,0.3507067,0.9754858,1800.94167318667,1.0029730384756
"phi[270]",0.653194708825,0.00285379525224687,0.196948799454211,0.3769904,0.9091531,4762.78583610886,0.999632420835491
"phi[271]",0.75591986875,0.00163205697298614,0.129255497125106,0.5808358,0.9151693,6272.30854692612,1.00151158168037
"phi[272]",0.261782847655,0.00482180178828107,0.240209424721702,0.0487528,0.6604067,2481.7691339212,1.00135855983284
"phi[273]",0.8941126755,0.0013977565637452,0.0907087440875061,0.7712732,0.979277,4211.48469918056,1.0025195809607
"phi[274]",0.859789006,0.00143159123056223,0.096187186686274,0.7277026,0.9598386,4514.36204915884,1.00357936258202
"phi[275]",0.560795106725,0.00487628611396839,0.272819682184205,0.1642741,0.9021219,3130.2068526524,0.999683749033541
"phi[276]",0.7911143364725,0.0059577754970281,0.187876889687901,0.5570074,0.9609283,994.439704182883,1.00038304689318
"phi[277]",0.42365728375,0.00262202556381705,0.196557372554843,0.1771563,0.6969792,5619.59261540898,0.99971104835115
"phi[278]",0.2448411413525,0.00242963169737482,0.153957315697764,0.06932047,0.4594911,4015.31638652769,1.00046270455352
"phi[279]",0.8451114339,0.00159067955178992,0.119125877855679,0.6771869,0.9702125,5608.50138656567,1.00019165573484
"phi[280]",0.548222819106975,0.178639733956319,0.48534772719611,0.002692313,0.9982477,7.38158922927719,1.54849453507481
"phi[281]",0.7800164345,0.00181465169788493,0.122027976290921,0.6035046,0.91879,4522.01771339973,1.00067327162003
"phi[282]",0.805191686325,0.00188648509651498,0.132759728453647,0.6257817,0.9474869,4952.51675781293,1.00084417952878
"phi[283]",0.73297026225,0.00317026152332535,0.177526071369548,0.4871015,0.9298379,3135.69710457258,0.999678199623132
"phi[284]",0.4891777949475,0.00422069052689292,0.257238424542541,0.1282829,0.8374216,3714.53678011983,0.999587859080944
"phi[285]",0.84426008025,0.00165577653035489,0.119658257833784,0.6787469,0.9669996,5222.54157563288,1.00105736504217
"phi[286]",0.45020115025,0.00214693153902516,0.132584916525051,0.2964294,0.6328995,3813.74672008874,1.00066653327158
"phi[287]",0.2889883674875,0.015350653029011,0.338663003022921,0.03176327,0.9363846,486.722921590114,1.01910362718762
"phi[288]",0.380447033675,0.00344948600659905,0.206643276068168,0.1473702,0.6949458,3588.67212915481,1.00017129459721
"phi[289]",0.796027882,0.0014427400457416,0.106624933456475,0.6518186,0.9211219,5461.87017661575,1.00250939632876
"phi[290]",0.589402178225,0.00325706049648568,0.220400128067479,0.2930514,0.8843792,4579.01466747405,0.99982801408413
"phi[291]",0.42896477365,0.00424454669010908,0.240679811136067,0.1467038,0.8110685,3215.26441264863,0.999662373462502
"phi[292]",0.501411296575,0.00451380465653749,0.261191769485919,0.1672042,0.8781256,3348.37009683225,1.0007425512865
"phi[293]",0.4275062464,0.00330940253335307,0.232312597351146,0.1376725,0.7689625,4927.72349694523,0.999362408259147
"phi[294]",0.5956250363825,0.00651733261031687,0.322706777562242,0.07801788,0.9578838,2451.75123072737,1.00204652698788
"phi[295]",0.2135451601725,0.00358249114287235,0.179973793531685,0.05105671,0.4670893,2523.76138517151,1.00098926456865
"phi[296]",0.861450444075,0.00377420347557136,0.142693464262935,0.6805087,0.9790601,1429.41239270067,1.00216567561075
"phi[297]",0.33281013295,0.00135937141645088,0.0943420832310239,0.2165054,0.4566114,4816.534289331,0.999703675553994
"phi[298]",0.438196006375,0.00468070514681219,0.263760718628643,0.09811513,0.8177053,3175.39433837954,1.00064266955933
"phi[299]",0.5987588371965,0.0656363420329242,0.457313935688114,0.007913324,0.9956221,48.5445112198343,1.13235187800435
"phi[300]",0.702220762025,0.00197811285941909,0.134866178127573,0.534936,0.8607483,4648.40509544639,1.00098357280534
"phi[301]",0.8952754045,0.0013394946235172,0.0736544034694599,0.8048552,0.9684777,3023.53836361475,1.00361181912433
"phi[302]",0.477698599925,0.00443890144169093,0.275046310950741,0.1226214,0.8719006,3839.37598440839,1.00233340889236
"phi[303]",0.433752015975,0.00219616154308251,0.1712032609631,0.2150799,0.6602513,6077.08765254293,0.999698860331202
"phi[304]",0.223269844425,0.00104789575036368,0.0755806301099957,0.1302189,0.324062,5202.17380972492,0.999641009329225
"phi[305]",0.575641027975,0.00439953558340282,0.262419101710476,0.1824142,0.9010084,3557.7646840343,0.99970281568639
"phi[306]",0.149197473275,0.00115766788507039,0.0757523983634097,0.06649097,0.2469374,4281.78447796168,1.00033501744606
"phi[307]",0.806249314725,0.00305089812526526,0.171433021013635,0.5675601,0.9655949,3157.42864517143,0.999557907671989
"phi[308]",0.81590912025,0.00301687781214955,0.156290411346922,0.6133848,0.9591395,2683.79430171706,1.0013596235698
"phi[309]",0.88397715975,0.0022813960156937,0.104787693863476,0.7644252,0.9731895,2109.69273721047,1.00193890540314
"phi[310]",0.55662469015,0.00261542347624942,0.197208841531046,0.2795297,0.8212012,5685.50084567286,0.99975341873294
"phi[311]",0.2270036206,0.000929068046101535,0.0639054360986584,0.1492371,0.3099682,4731.30078909139,0.999369837819538
"phi[312]",0.9474098425,0.000913985916144119,0.0537518662841529,0.8827232,0.9916747,3458.66172759695,1.00072104146661
"phi[313]",0.2442334578525,0.00253778244067319,0.139365589299307,0.0612945,0.4223861,3015.79859707085,0.999794242551826
"phi[314]",0.59812544875,0.00165507060470527,0.119756698476596,0.4459717,0.7570597,5235.60144051806,1.00107298441135
"phi[315]",0.3054671999175,0.00508329025434427,0.228300500578452,0.08505411,0.6746575,2017.08365639247,1.00470258939792
"phi[316]",0.355644379575,0.00485672470077564,0.246463053675717,0.08650327,0.7469371,2575.23387826775,1.00155023627183
"phi[317]",0.18465987536175,0.0144466561834069,0.306634578364537,0.00941682,0.8847898,450.513262753871,1.01408358501166
"phi[318]",0.16367886,0.00207410759370647,0.111909916701693,0.05717771,0.3055558,2911.21702181354,0.999939777751388
"phi[319]",0.1573928674375,0.00404360283007636,0.154373008113315,0.04389778,0.2984966,1457.4905586055,1.00335430401886
"phi[320]",0.1869337177025,0.00286350517206692,0.151477448727905,0.05127111,0.4021892,2798.33703335925,1.0000706560965
"phi[321]",0.51348806742,0.00444050962899308,0.264050949499817,0.1604402,0.8940931,3535.98028342415,0.999997646667772
"phi[322]",0.48218803978,0.00660380684752584,0.320980077946845,0.07279922,0.9341924,2362.47614463266,1.0010789435703
"phi[323]",0.8633977682875,0.00211176345224468,0.136037067031409,0.6890427,0.9808426,4149.76956433876,1.00117316019306
"phi[324]",0.3351678879,0.00277471616353672,0.181121855688869,0.1026017,0.5776643,4260.93186960458,1.00167144136366
"phi[325]",0.518910721275,0.00250112510181857,0.190305249088375,0.2666754,0.7775118,5789.36198297982,0.999705248906289
"phi[326]",0.495817100625,0.00336909410247235,0.207978285177644,0.23145,0.7879748,3810.74337380546,0.999733448358527
"phi[327]",0.631757672285,0.00877802895889676,0.305982772280241,0.05599007,0.9508689,1215.06617665683,1.00543096062914
"phi[328]",0.15162085374,0.00146119889246675,0.0921102016950907,0.05396777,0.2840508,3973.71575141181,0.999795648025742
"phi[329]",0.751311497625,0.00241775332683765,0.159051525685131,0.533103,0.9253618,4327.64571363461,1.00137654470344
"phi[330]",0.49035650545,0.00263337427543785,0.179241914914383,0.2662076,0.7405168,4632.91116173653,1.00036189778947
"phi[331]",0.58782919975,0.00659338963118314,0.304137654293696,0.142158,0.9354179,2127.76128486964,0.999540242331025
"phi[332]",0.67412584485,0.00511724630698957,0.262826923176537,0.2630948,0.9521678,2637.95303568846,1.0014668029018
"phi[333]",0.15127366525,0.00150834396564402,0.0890221150657899,0.06492932,0.2554606,3483.33333948694,1.00059017523958
"phi[334]",0.7190652405075,0.00831995935556836,0.28275827987372,0.1700398,0.9581011,1155.01667090382,1.00605862506566
"phi[335]",0.623150037015,0.00334068526875475,0.201588936293639,0.3288221,0.8611633,3641.34864155107,0.999990579685111
"phi[336]",0.910045372555,0.00519801056343548,0.127531602276344,0.7987592,0.9890313,601.951244542164,1.00612881484796
"phi[337]",0.8472331645,0.00118036408088246,0.0899471332319218,0.7216278,0.9521281,5806.8777350112,1.00159486603305
"phi[338]",0.867345835,0.00124339140930573,0.0866034825199739,0.7480041,0.9585176,4851.2648786191,1.00285146335234
"phi[339]",0.695866160285,0.00331728225101152,0.194103375143412,0.4194045,0.916965,3423.74431533396,1.00053922346512
"phi[340]",0.513663424345,0.00610674745186315,0.295894456596844,0.0581608,0.8941698,2347.76021197696,1.00298422591257
"phi[341]",0.2724823862,0.00279794291966542,0.139611346815862,0.1345636,0.4564044,2489.7958163305,1.00303836332449
"phi[342]",0.423473369725,0.0030738728971926,0.209464295245657,0.1627785,0.724625,4643.52938638102,0.999850114302628
"phi[343]",0.7523381458,0.00261185677220161,0.164931178903042,0.5257438,0.9379553,3987.55614765643,1.00022540449521
"phi[344]",0.67806113075,0.00183173014870591,0.142385086988943,0.4869373,0.856195,6042.35201304183,0.999865091180079
"phi[345]",0.523242746725,0.00221421597732378,0.159914275492944,0.3191717,0.7384108,5215.96308565337,1.00027933765146
"phi[346]",0.918033886044,0.0388703251807141,0.183337053334892,0.8532537,0.993948,22.2466256109367,1.15083203654038
"phi[347]",0.324297526025,0.0019669247047839,0.145473824602898,0.1453284,0.5102658,5470.08712274105,0.999497841017429
"phi[348]",0.3172498571875,0.00261257815524841,0.183636571862016,0.1002571,0.5677108,4940.60087569227,1.00118367537796
"phi[349]",0.4213021887025,0.0118404051542589,0.358008966729216,0.03059493,0.9209493,914.228344090969,1.00328689523703
"phi[350]",0.297593409625,0.00190873093632027,0.125755118994701,0.1556321,0.4594454,4340.72147503032,0.999898440149123
"phi[351]",0.491077302075,0.00289405269996925,0.208904412475689,0.2150739,0.7795711,5210.53546206247,0.999525567999583
"phi[352]",0.4440180015,0.00273822289655899,0.171443740181144,0.2501955,0.6838441,3920.176942757,1.00039903929312
"phi[353]",0.558426018775,0.00795651526739245,0.311189290230818,0.1113589,0.9236587,1529.69019587188,1.00149509927253
"phi[354]",0.74146862375,0.00159022305999031,0.128537036320699,0.5644168,0.8961453,6533.41838785771,1.00207973567767
"phi[355]",0.394851749,0.00248013847595214,0.169819908220431,0.1973715,0.6350185,4688.40741235656,1.00027739417272
"phi[356]",0.78440840225,0.00153891578227933,0.11244886698829,0.6366859,0.9162312,5339.25251309395,1.00065646852633
"phi[357]",0.3099580606525,0.00973527318018177,0.334087456751781,0.02383337,0.9023883,1177.67120265919,1.00516720370493
"phi[358]",0.374469196386925,0.282307981926653,0.476147038362161,0.001283793,0.9971444,2.84469598462902,14.7965258283901
"phi[359]",0.4252683105225,0.0217164371386232,0.382216298316893,0.03464427,0.9277514,309.771353929402,1.00984689221708
"phi[360]",0.255524627025,0.00491005620687565,0.221555500720412,0.05961593,0.627107,2036.06738326767,1.00069130640469
